Date,GOOGL,META,MS
2024-07-16,183.0333709716797,488.11865234375,102.9310073852539
2024-07-17,180.14736938476562,460.4134826660156,103.6480941772461
2024-07-18,176.83340454101562,474.2261962890625,101.56465911865234
2024-07-19,176.8035430908203,475.16302490234375,98.92887115478516
2024-07-22,180.79420471191406,485.7367858886719,99.2680435180664
2024-07-23,180.91363525390625,487.02239990234375,100.29521942138672
2024-07-24,171.7978057861328,459.6959533691406,98.8125991821289
2024-07-25,166.4735870361328,451.8627624511719,100.35336303710938
2024-07-26,166.19493103027344,464.11083984375,100.9638671875
2024-07-29,168.71273803710938,464.12078857421875,99.30680847167969
2024-07-30,169.46908569335938,461.6094055175781,100.54718017578125
2024-07-31,170.71304321289062,473.2096862792969,100.91382598876953
2024-08-01,169.9368133544922,496.04150390625,99.49609375
2024-08-02,165.85658264160156,486.4742736816406,93.71756744384766
2024-08-05,158.4822998046875,474.10662841796875,90.02167510986328
2024-08-06,157.52691650390625,492.4039611816406,90.90164947509766
2024-08-07,158.1737823486328,487.2516174316406,90.06078338623047
2024-08-08,161.24888610839844,507.8909606933594,92.52471923828125
2024-08-09,162.88099670410156,516.003173828125,92.61271667480469
2024-08-12,161.50762939453125,514.1893920898438,92.73004150390625
2024-08-13,163.36862182617188,526.7363891601562,94.55844116210938
2024-08-14,159.59689331054688,524.9624633789062,97.22770690917969
2024-08-15,160.52239990234375,535.4963989257812,98.40100860595703
2024-08-16,162.17440795898438,525.6201782226562,99.18321228027344
2024-08-19,165.8665313720703,527.473876953125,99.48631286621094
2024-08-20,166.3740692138672,524.9325561523438,98.53789520263672
2024-08-21,165.05047607421875,533.3338012695312,98.44989013671875
2024-08-22,163.01034545898438,530.1148071289062,98.32278442382812
2024-08-23,164.8215789794922,526.1983032226562,99.6231918334961
2024-08-26,165.35899353027344,519.3417358398438,100.05341339111328
2024-08-27,163.8861083984375,517.3285522460938,99.80897521972656
2024-08-28,162.06495666503906,515.0166015625,99.92630004882812
2024-08-29,161.00009155273438,516.4515380859375,100.31739807128906
2024-08-30,162.5924072265625,519.5310668945312,101.304931640625
2024-09-03,156.60140991210938,510.0136413574219,97.06148529052734
2024-09-04,155.69578552246094,510.9903259277344,97.92191314697266
2024-09-05,156.4819793701172,515.0963134765625,97.34503173828125
2024-09-06,150.1924591064453,498.5628662109375,94.44110107421875
2024-09-09,148.1894989013672,503.06744384765625,95.99574279785156
2024-09-10,148.13967895507812,503.06744384765625,94.47045135498047
2024-09-11,150.63092041015625,510.0833740234375,94.87132263183594
2024-09-12,154.1485595703125,523.806396484375,94.48999786376953
2024-09-13,156.90887451171875,522.8297729492188,96.06417846679688
2024-09-16,157.5067596435547,531.96728515625,97.86323547363281
2024-09-17,158.76235961914062,534.9998168945312,97.6187973022461
2024-09-18,159.25062561035156,536.625732421875,97.0908203125
2024-09-19,161.57247924804688,557.7236328125,98.489013671875
2024-09-20,163.0174102783203,559.9680786132812,100.19029235839844
2024-09-23,161.28350830078125,563.0205688476562,100.19029235839844
2024-09-24,161.72195434570312,561.9432983398438,100.2978515625
2024-09-25,160.9247589111328,566.9109497070312,100.06317901611328
2024-09-26,162.16041564941406,566.4421997070312,102.27290344238281
2024-09-27,163.3761444091797,565.9633178710938,101.79380798339844
2024-09-30,165.26950073242188,571.0308227539062,101.92091369628906
2024-10-01,166.40550231933594,575.0509033203125,102.09690856933594
2024-10-02,165.2794647216797,571.3999633789062,102.19468688964844
2024-10-03,165.2794647216797,581.3353881835938,102.24357604980469
2024-10-04,166.4752655029297,594.4730224609375,105.47993469238281
2024-10-07,162.40953063964844,583.3404541015625,105.24527740478516
2024-10-08,163.8046417236328,591.4304809570312,105.0986099243164
2024-10-09,161.29345703125,589.0563354492188,106.6141357421875
2024-10-10,161.51268005371094,582.3927612304688,105.67548370361328
2024-10-11,162.66864013671875,588.4977416992188,108.00253295898438
2024-10-14,164.3826141357422,588.9664916992188,109.78205108642578
